coefficients,accuracy,fluxes
"[0.3309471457941461, -0.3702335243187182, 0.013235044200649464, -0.2855842856864863]",0.8,"{'r_2111': 0.01760134952060539, 'r_1714': -1.0, 'r_1761': 1.6889359011703666, 'r_1808': 0.0, 'r_1654': -0.12584537113070837}"
"[0.32155887282092455, -0.3597307795925134, 0.012859593892805934, -0.3058507536937561]",0.8,"{'r_2111': 0.017601349520488863, 'r_1714': -1.0, 'r_1761': 1.688935901168738, 'r_1808': 0.0, 'r_1654': -0.1258453711348011}"
"[0.2767857139266853, -0.44888047491552074, 0.011069051975467424, -0.2632647591823265]",0.8,"{'r_2111': 0.01760134952060429, 'r_1714': -1.0, 'r_1761': 1.688935901170165, 'r_1808': 0.0, 'r_1654': -0.12584537113104943}"
"[0.269016419431558, -0.4362805305280188, 0.010758346905616686, -0.2839447031348065]",0.8,"{'r_2111': 0.017601349520873073, 'r_1714': -1.0, 'r_1761': 1.6889359011743228, 'r_1808': 0.0, 'r_1654': -0.12584537113593797}"
"[0.4641460446556018, -0.02738961954944275, 0.01856185646149836, -0.4899024793334571]",0.8,"{'r_2111': 0.017601349520573666, 'r_1714': -1.0, 'r_1761': 1.6889359011711857, 'r_1808': 0.0, 'r_1654': -0.12584537113173155}"
"[0.8075008251864844, -0.04765125253653705, 0.03229309951520687, -0.11255482276177174]",0.8,"{'r_2111': 0.017601349520573715, 'r_1714': -1.0, 'r_1761': 1.688935901170565, 'r_1808': 0.0, 'r_1654': -0.12584537113150418}"
"[0.4771891465190391, -0.43721359555810374, 0.01908346854327634, -0.06651378937958087]",0.8,"{'r_2111': 0.017601349520574787, 'r_1714': -1.0, 'r_1761': 1.6889359011702887, 'r_1808': 0.0, 'r_1654': -0.12584537113150418}"
"[0.4523928768286112, -0.4144945829676783, 0.018091830665341084, -0.1150207095383694]",0.8,"{'r_2111': 0.017601348072429367, 'r_1714': -1.0, 'r_1761': 1.6889359408449738, 'r_1808': 0.0, 'r_1654': -0.12584536077633857}"
"[0.4521949657691488, -0.4147507275785709, 0.01808391592229806, -0.11497039072998223]",0.8,"{'r_2111': 0.01760135368238691, 'r_1714': -1.0, 'r_1761': 1.6889359490690963, 'r_1808': 0.0, 'r_1654': -0.12584531640072782}"
"[0.5023369430628162, -0.46074067248961964, 0.02008916447700969, 0.016833219970554498]",0.8,"{'r_2111': 0.017601353968525194, 'r_1714': -1.0, 'r_1761': 1.6889359440164045, 'r_1808': 0.0, 'r_1654': -0.1258453184402697}"
"[0.8960204083375353, -0.03812098730064109, 0.035833122780299334, 0.030025481581524273]",0.8,"{'r_2111': 0.017601353682648185, 'r_1714': -1.0, 'r_1761': 1.6889359490731797, 'r_1808': 0.0, 'r_1654': -0.12584531639629404}"
"[0.8888994276272609, -0.03781802677351633, 0.03554834469518759, -0.037734200904035176]",0.8,"{'r_2111': 0.01760134952059831, 'r_1714': -1.0, 'r_1761': 1.6889359011706886, 'r_1808': 0.0, 'r_1654': -0.12584537113059469}"
"[0.8762761634049926, -0.05148197671030769, 0.03504352251417952, -0.03719833737052019]",0.8,"{'r_2111': 0.017601349520604385, 'r_1714': -1.0, 'r_1761': 1.6889359011704659, 'r_1808': 0.0, 'r_1654': -0.12584537113070837}"
"[0.45857848247598143, -0.026941879444648844, 0.018339201779403066, -0.4961404362999667]",0.8,"{'r_2111': 0.017601353682399384, 'r_1714': -1.0, 'r_1761': 1.68893594906372, 'r_1808': 0.0, 'r_1654': -0.1258453164043658}"
"[0.6745234656662062, -0.039628832553253286, 0.026975146925788694, -0.25887255485475175]",0.8,"{'r_2111': 0.017601353682417546, 'r_1714': -1.0, 'r_1761': 1.6889359490693174, 'r_1808': 0.0, 'r_1654': -0.12584531639993202}"
"[0.5990488471324074, -0.048818346095354556, 0.033230402556688084, -0.31890240421555005]",0.8,"{'r_2111': 0.011979731894244172, 'r_1714': -1.0, 'r_1761': 1.8174678147083256, 'r_1808': 0.0, 'r_1654': -0.08565345711940608}"
"[0.2642759321346795, -0.5803774276198629, 0.014659899026461694, -0.1406867412189959]",0.8,"{'r_2111': 0.011979731894167862, 'r_1714': -1.0, 'r_1761': 1.8174678147065653, 'r_1808': 0.0, 'r_1654': -0.08565345711917871}"
"[0.22629820856636307, -0.4969743975618513, 0.012553200969361801, -0.2641741929024238]",0.8,"{'r_2111': 0.011979728955395416, 'r_1714': -1.0, 'r_1761': 1.8174677852122922, 'r_1808': 0.0, 'r_1654': -0.08565349361060726}"
"[0.29769306535869744, -0.33827477251193605, 0.01651361228313565, -0.3475185498462309]",0.8,"{'r_2111': 0.011979729838478, 'r_1714': -1.0, 'r_1761': 1.8174677717552241, 'r_1808': 0.0, 'r_1654': -0.08565349992397842}"
"[0.20044710343034464, -0.22777217948249837, 0.011119189979578049, -0.5606615271075789]",0.8,"{'r_2111': 0.011979731894174018, 'r_1714': -1.0, 'r_1761': 1.817467814707424, 'r_1808': 0.0, 'r_1654': -0.08565345711906502}"
"[0.18064708946368643, -0.3040522622076742, 0.010020844764676616, -0.5052798035639627]",0.8,"{'r_2111': 0.011979737015555035, 'r_1714': -1.0, 'r_1761': 1.8174678804290365, 'r_1808': 0.0, 'r_1654': -0.08565339789845439}"
"[0.1814889811563483, -0.3054692740978056, 0.01006754613133512, -0.502974198614511]",0.8,"{'r_2111': 0.01197972895536167, 'r_1714': -1.0, 'r_1761': 1.817467785211583, 'r_1808': 0.0, 'r_1654': -0.08565349360878827}"
"[0.2578530881889016, -0.013235451679121739, 0.014303611403342692, -0.7146078487286339]",0.8,"{'r_2111': 0.011979728955232931, 'r_1714': -1.0, 'r_1761': 1.8174677852106726, 'r_1808': 0.0, 'r_1654': -0.08565349360833352}"
"[0.2426484415542427, -0.07142132168055602, 0.013460180135891755, -0.6724700566293096]",0.8,"{'r_2111': 0.011979737015680836, 'r_1714': -1.0, 'r_1761': 1.8174678804297153, 'r_1808': 0.0, 'r_1654': -0.08565339789822701}"
"[0.5508329082304968, -0.16213256544725016, 0.03055577081834334, -0.2564787555039097]",0.8,"{'r_2111': 0.011979737015635757, 'r_1714': -1.0, 'r_1761': 1.8174678804298334, 'r_1808': 0.0, 'r_1654': -0.08565339789902282}"
"[0.44362612579848976, -0.32520392596475417, 0.024608802463297916, -0.20656114577345813]",0.8,"{'r_2111': 0.011979737015635974, 'r_1714': -1.0, 'r_1761': 1.8174678804298308, 'r_1808': 0.0, 'r_1654': -0.08565339789902282}"
"[0.2697512807877341, -0.19774348363342162, 0.0149636272462057, -0.5175416083326386]",0.8,"{'r_2111': 0.011979728955359991, 'r_1714': -1.0, 'r_1761': 1.8174677852116452, 'r_1808': 0.0, 'r_1654': -0.08565349360867458}"
"[0.24710037750778308, -0.2651086309085856, 0.013707137666318385, -0.47408385391731295]",0.8,"{'r_2111': 0.01197973688314392, 'r_1714': -1.0, 'r_1761': 1.8174678824481791, 'r_1808': 0.0, 'r_1654': -0.08565339695155672}"
"[0.33438506856000444, -0.3587544811396498, 0.018548988935352496, -0.28831146136499325]",0.8,"{'r_2111': 0.011979736882857155, 'r_1714': -1.0, 'r_1761': 1.8174678824465231, 'r_1808': 0.0, 'r_1654': -0.08565339695496732}"
"[0.3456973283644022, -0.35265737648506545, 0.018233745132916066, -0.28341155001761625]",0.8,"{'r_2111': 0.011979736883161379, 'r_1714': -1.0, 'r_1761': 1.817467882448311, 'r_1808': 0.0, 'r_1654': -0.08565339695189778}"
"[0.380109844676585, -0.2882175131610514, 0.020048827288127975, -0.3116238148742356]",0.8,"{'r_2111': 0.011979736883178623, 'r_1714': -1.0, 'r_1761': 1.8174678824484478, 'r_1808': 0.0, 'r_1654': -0.0856533969516704}"
"[0.42662606069163395, -0.20111261867535266, 0.022502316967608557, -0.34975900366540486]",0.8,"{'r_2111': 0.01197973701540845, 'r_1714': -1.0, 'r_1761': 1.817467880429053, 'r_1808': 0.0, 'r_1654': -0.0856533979017513}"
"[0.26169105736044607, -0.12336183529051178, 0.01380284905888513, -0.6011442582901569]",0.8,"{'r_2111': 0.011979728955287886, 'r_1714': -1.0, 'r_1761': 1.8174677852107732, 'r_1808': 0.0, 'r_1654': -0.0856534936084472}"
"[0.2940306937077454, -0.11795830207829351, 0.013198252401115902, -0.5748127518128452]",0.8,"{'r_2111': 0.013511836330274953, 'r_1714': -1.0, 'r_1761': 1.7842350682548793, 'r_1808': 0.0, 'r_1654': -0.09660634575755012}"
"[0.27232915379990424, -0.10925214705844485, 0.012224128245624606, -0.6061945708960262]",0.8,"{'r_2111': 0.013511838135813307, 'r_1714': -1.0, 'r_1761': 1.7842350232028774, 'r_1808': 0.0, 'r_1654': -0.09660635866930534}"
"[0.2749218762908843, -0.10077174031576208, 0.01234050863234715, -0.6119658747610064]",0.8,"{'r_2111': 0.013511843031776537, 'r_1714': -1.0, 'r_1761': 1.7842350233863344, 'r_1808': 0.0, 'r_1654': -0.09660632881855236}"
"[0.43310686968997225, -0.15875394708564933, 0.019441010429024096, -0.38869817279535435]",0.8,"{'r_2111': 0.013511843031796134, 'r_1714': -1.0, 'r_1761': 1.7842350233866586, 'r_1808': 0.0, 'r_1654': -0.09660632881707443}"
"[0.3766998989653663, -0.1745502740596216, 0.021375428836117857, -0.4273743981388942]",0.8,"{'r_2111': 0.011979732026646305, 'r_1714': -1.0, 'r_1761': 1.8174678126889758, 'r_1808': 0.0, 'r_1654': -0.08565345806653113}"
"[0.3311465284151839, -0.27436983158959505, 0.018790552033349575, -0.37569308796187145]",0.8,"{'r_2111': 0.011979732026646312, 'r_1714': -1.0, 'r_1761': 1.8174678126889758, 'r_1808': 0.0, 'r_1654': -0.08565345806653113}"
"[0.42633006893783193, -0.3532336871410485, 0.024191639218134466, -0.1962446047029851]",0.8,"{'r_2111': 0.011979732909866023, 'r_1714': -1.0, 'r_1761': 1.817467799233273, 'r_1808': 0.0, 'r_1654': -0.08565346438194865}"
"[0.370706153913881, -0.43761824513493097, 0.021035320247924056, -0.17064028070326398]",0.8,"{'r_2111': 0.011979733944547212, 'r_1714': -1.0, 'r_1761': 1.817467852954999, 'r_1808': 0.0, 'r_1654': -0.08565343344309895}"
"[0.3480429528625082, -0.41086435888694084, 0.0197493213862233, -0.22134336686432765]",0.8,"{'r_2111': 0.011979728955315178, 'r_1714': -1.0, 'r_1761': 1.8174677852117598, 'r_1808': 0.0, 'r_1654': -0.08565349360947039}"
"[0.34569106253181653, -0.41484542618453674, 0.019615865910041514, -0.2198476453736052]",0.8,"{'r_2111': 0.011979729838477999, 'r_1714': -1.0, 'r_1761': 1.8174677717552243, 'r_1808': 0.0, 'r_1654': -0.08565349992397842}"
"[0.3217607993582303, -0.3861279923225004, 0.018257968976961653, -0.27385323934230765]",0.8,"{'r_2111': 0.011979732909834683, 'r_1714': -1.0, 'r_1761': 1.8174677992320327, 'r_1808': 0.0, 'r_1654': -0.08565346438115284}"
"[0.2257053864518771, -0.5693875108428567, 0.012807408335604958, -0.19209969436966126]",0.8,"{'r_2111': 0.011979732026646393, 'r_1714': -1.0, 'r_1761': 1.817467812688976, 'r_1808': 0.0, 'r_1654': -0.08565345806653113}"
"[0.35516853993079006, -0.3223909652572059, 0.020153655126986064, -0.30228683968501796]",0.8,"{'r_2111': 0.011979732026646185, 'r_1714': -1.0, 'r_1761': 1.817467812688979, 'r_1808': 0.0, 'r_1654': -0.08565345806653113}"
"[0.24392183832369543, -0.22141093048334778, 0.013841081218719851, -0.5208261499742369]",0.8,"{'r_2111': 0.011979732026646124, 'r_1714': -1.0, 'r_1761': 1.817467812688979, 'r_1808': 0.0, 'r_1654': -0.08565345806653113}"
"[0.26680100863574574, -0.2421786420678908, 0.01513933502281661, -0.47588101427354684]",0.8,"{'r_2111': 0.01197973688317367, 'r_1714': -1.0, 'r_1761': 1.8174678824481991, 'r_1808': 0.0, 'r_1654': -0.08565339695269358}"
"[0.3274822160945597, -0.06981979203003034, 0.018582624589095032, -0.584115367286315]",0.8,"{'r_2111': 0.011979737015680836, 'r_1714': -1.0, 'r_1761': 1.8174678804297153, 'r_1808': 0.0, 'r_1654': -0.08565339789822701}"
"[0.29953567295828404, -0.07272116040485892, 0.019354827394868535, -0.6083883392419885]",0.8,"{'r_2111': 0.011979732026691062, 'r_1714': -1.0, 'r_1761': 1.817467812688864, 'r_1808': 0.0, 'r_1654': -0.08565345806562163}"
"[0.17450777882406507, -0.4597726239076682, 0.011276012318813405, -0.35444358494945327]",0.8,"{'r_2111': 0.01197973701549905, 'r_1714': -1.0, 'r_1761': 1.8174678804290452, 'r_1808': 0.0, 'r_1654': -0.08565339790061444}"
"[0.19811950040373424, -0.5219820180035418, 0.01280170971290588, -0.26709677187981806]",0.8,"{'r_2111': 0.011979728955360086, 'r_1714': -1.0, 'r_1761': 1.8174677852116448, 'r_1808': 0.0, 'r_1654': -0.08565349360867458}"
"[0.26372459464625886, -0.36369161905446407, 0.01704085513003617, -0.3555429311692409]",0.8,"{'r_2111': 0.011979737015854818, 'r_1714': -1.0, 'r_1761': 1.8174678804306277, 'r_1808': 0.0, 'r_1654': -0.08565339789618065}"
"[0.3428549998013393, -0.47281706943533997, 0.022153953407568865, -0.16217397735575184]",0.8,"{'r_2111': 0.011979728955270549, 'r_1714': -1.0, 'r_1761': 1.8174677852118724, 'r_1808': 0.0, 'r_1654': -0.0856534936102662}"
"[0.4128515220282889, -0.36518856252040743, 0.026676855780310173, -0.1952830596709935]",0.8,"{'r_2111': 0.011979736883166626, 'r_1714': -1.0, 'r_1761': 1.8174678824483625, 'r_1808': 0.0, 'r_1654': -0.08565339695189778}"
"[0.4067753780088609, -0.3598138983088756, 0.026284239042674483, -0.20712648463958905]",0.8,"{'r_2111': 0.011979736883161377, 'r_1714': -1.0, 'r_1761': 1.8174678824483108, 'r_1808': 0.0, 'r_1654': -0.08565339695178409}"
"[0.5156777402452967, -0.18842255430383145, 0.03332108511567365, -0.26257862033519824]",0.8,"{'r_2111': 0.011979737015635965, 'r_1714': -1.0, 'r_1761': 1.8174678804298305, 'r_1808': 0.0, 'r_1654': -0.08565339789902282}"
"[0.3525852199333828, -0.12883047408256268, 0.022782682297553213, -0.49580162368650127]",0.8,"{'r_2111': 0.011979737015635773, 'r_1714': -1.0, 'r_1761': 1.8174678804298339, 'r_1808': 0.0, 'r_1654': -0.08565339789890913}"
"[0.27093437768618783, -0.09899622091127508, 0.017506723201488585, -0.6125626782010485]",0.8,"{'r_2111': 0.011979728955315185, 'r_1714': -1.0, 'r_1761': 1.81746778521176, 'r_1808': 0.0, 'r_1654': -0.08565349360947039}"
"[0.30021026197979234, -0.0016380243990035443, 0.019398416707436274, -0.6787532969137678]",0.8,"{'r_2111': 0.011979737015635995, 'r_1714': -1.0, 'r_1761': 1.8174678804298303, 'r_1808': 0.0, 'r_1654': -0.08565339789902282}"
"[0.2676513995375682, -0.001460374871860621, 0.017294589952783653, -0.7135936356377875]",0.8,"{'r_2111': 0.0119797289553133, 'r_1714': -1.0, 'r_1761': 1.8174677852120162, 'r_1808': 0.0, 'r_1654': -0.08565349360924301}"
"[0.5688967231960215, -0.08607807859301436, 0.035425636320767576, -0.3095995618901966]",0.8,"{'r_2111': 0.011979728955359705, 'r_1714': -1.0, 'r_1761': 1.817467785211688, 'r_1808': 0.0, 'r_1654': -0.08565349360867458}"
"[0.620435499497093, -0.07578736851091815, 0.031190470308588694, -0.27258666168340023]",0.8,"{'r_2111': 0.011979736883206315, 'r_1714': -1.0, 'r_1761': 1.8174678824481951, 'r_1808': 0.0, 'r_1654': -0.08565339695098828}"
"[0.46131147225983765, -0.31282157442803643, 0.023191003400344957, -0.202675949911781]",0.8,"{'r_2111': 0.011979736883206183, 'r_1714': -1.0, 'r_1761': 1.8174678824481953, 'r_1808': 0.0, 'r_1654': -0.08565339695098828}"
"[0.46752651314032506, -0.30356353021292715, 0.02350344530318036, -0.20540651134356744]",0.8,"{'r_2111': 0.011979731893819477, 'r_1714': -1.0, 'r_1761': 1.817467814704698, 'r_1808': 0.0, 'r_1654': -0.08565345711906502}"
"[0.3115059088029663, -0.20225983062062725, 0.015659993355222872, -0.47057426722118356]",0.8,"{'r_2111': 0.01197972895524286, 'r_1714': -1.0, 'r_1761': 1.8174677852108907, 'r_1808': 0.0, 'r_1654': -0.08565349360924301}"
"[0.3200092172974183, -0.18048357993980993, 0.01608747081474277, -0.48341973194802895]",0.8,"{'r_2111': 0.011979731894164071, 'r_1714': -1.0, 'r_1761': 1.8174678147075178, 'r_1808': 0.0, 'r_1654': -0.08565345711861028}"
"[0.31691891828652946, -0.18130380904108237, 0.016160582239796082, -0.4856166904325921]",0.8,"{'r_2111': 0.011979731894292552, 'r_1714': -1.0, 'r_1761': 1.8174678147080245, 'r_1808': 0.0, 'r_1654': -0.0856534571183829}"
"[0.2961665838033947, -0.23491328520207028, 0.01510236264881779, -0.4538177683457172]",0.8,"{'r_2111': 0.011979731894165659, 'r_1714': -1.0, 'r_1761': 1.8174678147077428, 'r_1808': 0.0, 'r_1654': -0.08565345711917871}"
"[0.537604906497875, -0.4264172314929475, 0.02741397815867174, -0.00856388385050576]",0.8,"{'r_2111': 0.011979728955287301, 'r_1714': -1.0, 'r_1761': 1.817467785211547, 'r_1808': 0.0, 'r_1654': -0.0856534936102662}"
"[0.537814789796654, -0.4261933022800219, 0.0274246806952354, -0.008567227228088774]",0.8,"{'r_2111': 0.011979736883033136, 'r_1714': -1.0, 'r_1761': 1.817467882447424, 'r_1808': 0.0, 'r_1654': -0.0856533969525799}"
"[0.38599151292928324, -0.30588038980778604, 0.0196827870746337, -0.288445310188297]",0.8,"{'r_2111': 0.011979736883178705, 'r_1714': -1.0, 'r_1761': 1.817467882448411, 'r_1808': 0.0, 'r_1654': -0.0856533969516704}"
"[0.3926864139954079, -0.29384110406539393, 0.02002417880931262, -0.29344830312988557]",0.8,"{'r_2111': 0.011979736883162692, 'r_1714': -1.0, 'r_1761': 1.8174678824482844, 'r_1808': 0.0, 'r_1654': -0.08565339695189778}"
"[0.32746054921591367, -0.24503360923657921, 0.016698129491619872, -0.41080771205588723]",0.8,"{'r_2111': 0.011979736883161365, 'r_1714': -1.0, 'r_1761': 1.8174678824471528, 'r_1808': 0.0, 'r_1654': -0.08565339695076091}"
"[0.4269671103727683, -0.015619380518797235, 0.02177224741953973, -0.5356412616888947]",0.8,"{'r_2111': 0.011979736883161137, 'r_1714': -1.0, 'r_1761': 1.8174678824483141, 'r_1808': 0.0, 'r_1654': -0.08565339695189778}"
"[0.3512921871937926, -0.19008932433502146, 0.017913371382299172, -0.4407051170888867]",0.8,"{'r_2111': 0.011979736883161366, 'r_1714': -1.0, 'r_1761': 1.817467882448311, 'r_1808': 0.0, 'r_1654': -0.08565339695189778}"
"[0.3500084205029692, -0.18939465946128256, 0.017847908527333204, -0.442749011508415]",0.8,"{'r_2111': 0.011979728955315452, 'r_1714': -1.0, 'r_1761': 1.8174677852117571, 'r_1808': 0.0, 'r_1654': -0.08565349360947039}"
"[0.31588116536004013, -0.2684320015830303, 0.016107664314909197, -0.3995791687420204]",0.8,"{'r_2111': 0.011979733944187746, 'r_1714': -1.0, 'r_1761': 1.8174678529511856, 'r_1808': 0.0, 'r_1654': -0.08565343344218945}"
"[0.38900737258316503, -0.3305737698353582, 0.019836574195401843, -0.2605822833860749]",0.8,"{'r_2111': 0.011979728955315166, 'r_1714': -1.0, 'r_1761': 1.81746778521176, 'r_1808': 0.0, 'r_1654': -0.08565349360947039}"
"[0.4218777488472068, -0.31278945671941966, 0.018769399849372287, -0.24656339458400126]",0.8,"{'r_2111': 0.013511838135693644, 'r_1714': -1.0, 'r_1761': 1.7842350232018933, 'r_1808': 0.0, 'r_1654': -0.09660635866839584}"
"[0.5426274432296734, -0.11609630733127249, 0.024141570583067106, -0.31713467885598706]",0.8,"{'r_2111': 0.013511838135693654, 'r_1714': -1.0, 'r_1761': 1.7842350232018938, 'r_1808': 0.0, 'r_1654': -0.09660635866839584}"
"[0.7450005120826402, -0.15939446021732617, 0.03314517662397631, -0.06245985107605731]",0.8,"{'r_2111': 0.013511838135674277, 'r_1714': -1.0, 'r_1761': 1.784235023201399, 'r_1808': 0.0, 'r_1654': -0.09660635866941902}"
"[0.7379843308865965, -0.16378011770889245, 0.034057149298384395, -0.0641784021061266]",0.8,"{'r_2111': 0.012049050652527175, 'r_1714': -1.0, 'r_1761': 1.8160136812961467, 'r_1808': 0.0, 'r_1654': -0.0861476294600152}"
"[0.878431669523463, -0.004637366206398663, 0.040538636479514716, -0.07639232779062362]",0.8,"{'r_2111': 0.01204905065244944, 'r_1714': -1.0, 'r_1761': 1.8160136812966357, 'r_1808': 0.0, 'r_1654': -0.08614762946149312}"
"[0.873440766063275, -0.004827750058467279, 0.04220292207333522, -0.07952856180492243]",0.8,"{'r_2111': 0.011979768340410946, 'r_1714': -1.0, 'r_1761': 1.8174672365559148, 'r_1808': 0.0, 'r_1654': -0.0856522786559708}"
"[0.9096462249290668, -0.005027867700037833, 0.04395229789652832, 0.0413736094743671]",0.8,"{'r_2111': 0.011979768340311251, 'r_1714': -1.0, 'r_1761': 1.8174672365541824, 'r_1808': 0.0, 'r_1654': -0.08565227865528868}"
"[0.916421015769234, -0.004650874574813709, 0.04065672308562602, 0.03827138657032634]",0.8,"{'r_2111': 0.013511843031776763, 'r_1714': -1.0, 'r_1761': 1.7842350233862818, 'r_1808': 0.0, 'r_1654': -0.09660632881855236}"
"[0.8893115544750235, 0.03409517814885466, 0.03945402057021715, 0.03713924680590469]",0.8,"{'r_2111': 0.013511842863250497, 'r_1714': -1.0, 'r_1761': 1.784235026077457, 'r_1808': 0.0, 'r_1654': -0.09660632761369925}"
"[0.6067935123886286, 0.023263762626667395, 0.02692019866287213, -0.34302252632183194]",0.8,"{'r_2111': 0.013511842863150597, 'r_1714': -1.0, 'r_1761': 1.7842350260777038, 'r_1808': 0.0, 'r_1654': -0.09660632761620036}"
"[0.5598514137987971, -0.09882496724560333, 0.024837627584094604, -0.316485991371505]",0.8,"{'r_2111': 0.013511842863250538, 'r_1714': -1.0, 'r_1761': 1.7842350260774575, 'r_1808': 0.0, 'r_1654': -0.09660632761369925}"
"[0.7425988871860401, -0.1310835498383796, 0.03294516035806352, -0.0933724026175168]",0.8,"{'r_2111': 0.013511838135669283, 'r_1714': -1.0, 'r_1761': 1.784235023201368, 'r_1808': 0.0, 'r_1654': -0.09660635866941902}"
"[0.44269768364028655, -0.481998550763892, 0.019640140093582795, -0.05566362550223866]",0.8,"{'r_2111': 0.013511842863059119, 'r_1714': -1.0, 'r_1761': 1.7842350260769508, 'r_1808': 0.0, 'r_1654': -0.09660632761551824}"
"[0.4451121160033519, -0.48462732643388295, 0.019747255607418676, -0.0505133019553465]",0.8,"{'r_2111': 0.013511838135773833, 'r_1714': -1.0, 'r_1761': 1.7842350232025659, 'r_1808': 0.0, 'r_1654': -0.0966063586687369}"
