coefficients,accuracy,fluxes
"[0.33998697816925993, -0.03815656878720912, -0.1686691801068019, -0.42969179595621276, 0.023495476980516343]",1.0,{'r_2111': 0.08374711434088206}
"[0.3399869816712117, -0.03815656858475484, -0.168669179211863, -0.42969179367631843, 0.023495476855852095]",1.0,{'r_2111': 0.08374711434088286}
"[0.339986979973191, -0.038156563683780495, -0.1686691810017408, -0.4296917982361071, 0.02349547710518059]",1.0,{'r_2111': 0.08374711434088286}
"[0.339986979973191, -0.0381565689896634, -0.1686691756958579, -0.4296917982361071, 0.02349547710518059]",1.0,{'r_2111': 0.08374711434088286}
"[0.339986979973191, -0.0381565689896634, -0.1686691810017408, -0.42969179293022414, 0.02349547710518059]",1.0,{'r_2111': 0.08374711434088286}
"[0.3399869763653288, -0.03815656858475484, -0.168669179211863, -0.42969179367631843, 0.02349548216173495]",1.0,{'r_2111': 0.08374711434088286}
"[0.2348555249160755, -0.335579717961729, -0.11651295895052212, -0.29682163956640584, 0.01623015860526758]",1.0,{'r_2111': 0.08374711434088254}
"[0.22881458569961993, -0.3269479573114035, -0.13923795771481887, -0.28918681179988814, 0.01581268747426953]",1.0,{'r_2111': 0.08374711434087119}
"[0.2464978178465712, -0.35221512553597994, -0.07271660825419303, -0.3115357259272738, 0.01703472243598203]",1.0,{'r_2111': 0.08374711434097581}
"[0.24972281148798633, -0.35682324560043743, -0.07366797813362544, -0.30252837273598504, 0.017257592041965756]",1.0,{'r_2111': 0.08374711434088064}
"[0.25727190618098184, -0.35323298254706914, -0.07292675002315177, -0.29948441062695286, 0.0170839506218444]",1.0,{'r_2111': 0.08374711434072221}
"[0.26208940540638537, -0.3598473838047424, -0.0555670051137562, -0.3050923525807892, 0.017403853094326842]",1.0,{'r_2111': 0.08374711434087366}
"[0.2675497231806948, -0.35718462075428115, -0.05515582588972719, -0.302834760390342, 0.017275069784954845]",1.0,{'r_2111': 0.08374711434091495}
"[0.27404890991418834, -0.3415696646436449, -0.05649564417709391, -0.31019107395243967, 0.01769470731263312]",1.0,{'r_2111': 0.08374711434088403}
"[0.39906527107410394, -0.041205161718494844, -0.08226797751210779, -0.4516948637028275, 0.025766725992465912]",1.0,{'r_2111': 0.08374711434132696}
"[0.41926519226761155, -0.04329088823946983, -0.08643222527543984, -0.42394070580933935, 0.027070988408139426]",1.0,{'r_2111': 0.08374711434110634}
"[0.41926519226761155, -0.04329088823946983, -0.08643222527543984, -0.42394070580933935, 0.027070988408139426]",1.0,{'r_2111': 0.08374711434092368}
"[0.4192651958178324, -0.04329088797481855, -0.08643222474705153, -0.4239407032176519, 0.027070988242645668]",1.0,{'r_2111': 0.08374711434084549}
"[0.41926519483071606, -0.043290882390795773, -0.08643222580382814, -0.42394070840102677, 0.027070988573633183]",1.0,{'r_2111': 0.08374711434084549}
"[0.41926519483071606, -0.04329088850412111, -0.0864322196905028, -0.42394070840102677, 0.027070988573633183]",1.0,{'r_2111': 0.08374711434084549}
"[0.41926519483071606, -0.04329088850412111, -0.08643222580382814, -0.4239407022877014, 0.027070988573633183]",1.0,{'r_2111': 0.08374711434084549}
"[0.4192651897045071, -0.04329088797481855, -0.08643222474705153, -0.4239407032176519, 0.02707099435597094]",1.0,{'r_2111': 0.08374711434084549}
"[0.4553386637644194, -0.040601790561519656, -0.08106331958326367, -0.39760680475204807, 0.025389421338749225]",1.0,{'r_2111': 0.08374711434088188}
"[0.3167790791144186, -0.028246663084005218, -0.3606958104979151, -0.2766150285101758, 0.017663418793485344]",1.0,{'r_2111': 0.08374711434114104}
"[0.26849202046721166, -0.030243013364317655, -0.3861882086708795, -0.29616496572090495, 0.018911791776686247]",1.0,{'r_2111': 0.08374711434102532}
"[0.30672913540338986, -0.03455005227003816, -0.29877260513304843, -0.33834310499906073, 0.02160510219446282]",1.0,{'r_2111': 0.08374711434094942}
"[0.34566359709943595, -0.03893564050225839, -0.3366971098759129, -0.2543561208462206, 0.024347531676172162]",1.0,{'r_2111': 0.08374711434089267}
"[0.31106249887835863, -0.2910156712290011, -0.20138745648625173, -0.16242017886784374, 0.03411419453854484]",1.0,{'r_2111': 0.08374711434088503}
"[0.3152519999552357, -0.2949351744555176, -0.20409981483501116, -0.16460771197365695, 0.021105298780578593]",1.0,{'r_2111': 0.08374711434088282}
"[0.3345661417288575, -0.3130045912213767, -0.1553384143804186, -0.1746925224952148, 0.0223983301741324]",1.0,{'r_2111': 0.08374711434072994}
"[0.3274424100124813, -0.30633995766840305, -0.1520308794829089, -0.19226533791186862, 0.021921414924338103]",1.0,{'r_2111': 0.08374711434088514}
"[0.36606196567326366, -0.342470625793664, -0.0520188173704106, -0.21494169776044014, 0.024506893402221615]",1.0,{'r_2111': 0.08374711434123897}
"[0.3833927776235599, -0.3586845310083564, -0.05448159260046023, -0.17777395272823235, 0.025667146039391124]",1.0,{'r_2111': 0.08374711434087864}
"[0.39226027471993863, -0.3669805507115641, -0.05574169814335866, -0.18188568905096816, -0.00313178737417045]",1.0,{'r_2111': 0.08374770317256217}
"[0.39226027471993863, -0.3669805507115641, -0.05574169814335866, -0.18188568905096816, -0.00313178737417045]",1.0,{'r_2111': 0.08374770317233061}
"[0.39226027719578976, -0.366980549216534, -0.05574169791627437, -0.18188568830999, -0.0031317873614119638]",1.0,{'r_2111': 0.08374770317233061}
"[0.392260276317955, -0.36698054813272674, -0.055741698370442946, -0.18188568979194636, -0.0031317873869289364]",1.0,{'r_2111': 0.08374770317233061}
"[0.392260276317955, -0.3669805522065942, -0.05574169429657551, -0.18188568979194636, -0.0031317873869289364]",1.0,{'r_2111': 0.08374770317233061}
"[0.392260276317955, -0.3669805522065942, -0.055741698370442946, -0.18188568571807892, -0.0031317873869289364]",1.0,{'r_2111': 0.08374770317233061}
"[0.392260276317955, -0.3669805522065942, -0.055741698370442946, -0.18188568979194636, -0.003131783313061501]",1.0,{'r_2111': 0.08374770317233061}
"[0.3795432511423139, -0.37465966089936376, -0.05690809958144018, -0.18569166799208112, -0.0031973203848010777]",1.0,{'r_2111': 0.08374770317280925}
"[0.381593761915953, -0.37128121299215483, -0.05721554984158278, -0.18669488110322668, -0.003214594147082659]",1.0,{'r_2111': 0.08374770317233102}
"[0.37460393842073175, -0.36448028906489627, -0.07448495400468862, -0.18327510752039675, -0.003155710989286625]",1.0,{'r_2111': 0.08374770317233102}
"[0.40303356049820593, -0.3921416022814315, -0.08013780192118065, -0.12129182957529804, -0.003395205723883857]",1.0,{'r_2111': 0.08374770317233102}
"[0.5750212559026037, -0.13274840230425056, -0.1143352415839239, -0.17305104837149884, -0.004844051837723064]",1.0,{'r_2111': 0.0837477031726381}
"[0.3975940963376007, -0.09178787829603045, -0.3876138044188346, -0.11965483795818924, -0.003349382989345029]",1.0,{'r_2111': 0.08374770317313278}
"[0.31276058331070566, -0.0722033617228125, -0.3049097576800505, -0.30749156254784255, -0.002634734738588819]",1.0,{'r_2111': 0.08374770317313278}
"[0.25500091390412133, -0.24354601154193475, -0.24859995477580896, -0.2507049598050234, -0.0021481599731115724]",1.0,{'r_2111': 0.08374770317256736}
"[0.2880743721798473, -0.2751337761802225, -0.2808432126753337, -0.15352186399300294, -0.002426774971593513]",1.0,{'r_2111': 0.08374770317237218}
"[0.2983455349216387, -0.24928899556144335, -0.2908565516630691, -0.158995617307341, -0.002513300546507833]",1.0,{'r_2111': 0.08374770317225154}
"[0.34336479994232666, -0.28690580575057334, -0.18384936334784913, -0.18298748242631152, -0.002892548532939386]",1.0,{'r_2111': 0.08374770317234953}
"[0.31719559560697036, -0.29834000339186234, -0.1911764020992783, -0.1902801722151105, -0.0030078266867785003]",1.0,{'r_2111': 0.08374770317236718}
"[0.3720079857288605, -0.17709096336841934, -0.22421228178705643, -0.22316118057828557, -0.0035275885373781454]",1.0,{'r_2111': 0.08374770317236338}
"[0.38915398255973466, -0.18525315669000159, -0.18845591561161315, -0.23344676863487704, -0.00369017650377357]",1.0,{'r_2111': 0.08374770317236338}
"[0.38915398255973466, -0.18525315669000159, -0.18845591561161315, -0.23344676863487704, -0.00369017650377357]",1.0,{'r_2111': 0.08374770317232741}
"[0.38915398549193414, -0.18525315580074442, -0.188455914706982, -0.2334467675142796, -0.003690176486059886]",1.0,{'r_2111': 0.08374770317232617}
"[0.38915398442776206, -0.1852531527790319, -0.1884559165162443, -0.23344676975547446, -0.0036901765214872543]",1.0,{'r_2111': 0.08374770317232617}
"[0.38915398442776206, -0.18525315757925875, -0.18845591171601744, -0.23344676975547446, -0.0036901765214872543]",1.0,{'r_2111': 0.08374770317232617}
"[0.38915398442776206, -0.18525315757925875, -0.1884559165162443, -0.2334467649552476, -0.0036901765214872543]",1.0,{'r_2111': 0.08374770317232617}
"[0.38915398442776206, -0.18525315757925875, -0.1884559165162443, -0.23344676975547446, -0.003690171721260386]",1.0,{'r_2111': 0.08374770317232617}
"[0.333570910034516, -0.15879334873404552, -0.16153865587718683, -0.342933978744228, -0.003163106610023684]",1.0,{'r_2111': 0.08374770317219303}
"[0.3654861628387124, -0.07830874372773247, -0.17699428130758493, -0.3757450671740867, -0.0034657449518835444]",1.0,{'r_2111': 0.08374770317211791}
"[0.3325100255012967, -0.07124330555127883, -0.2512503062095622, -0.3418433160304816, -0.0031530467073806437]",1.0,{'r_2111': 0.08374770317233073}
"[0.32368112104228136, -0.06935163224877197, -0.2445790338306969, -0.359318886798818, -0.0030693260794317336]",1.0,{'r_2111': 0.08374770317233073}
"[0.3450779186422787, -0.0739360912795555, -0.26074682287945866, -0.3169669446739142, -0.0032722225247928936]",1.0,{'r_2111': 0.08374770317238286}
"[0.2662848033099252, -0.2853882196916926, -0.2012093869040674, -0.2445925281175036, -0.0025250619768112455]",1.0,{'r_2111': 0.0837477031723216}
"[0.3285403617478296, -0.3521100256966222, 0.014457626852014254, -0.3017765815761279, -0.0031154041274060766]",1.0,{'r_2111': 0.017197436352174408}
"[0.3352948321344623, -0.34856801571431684, 0.01431219203081322, -0.2987408950396429, -0.0030840650807647434]",1.0,{'r_2111': 0.01760139257645128}
"[0.36174123879899406, -0.29718626592405123, 0.015441067320355308, -0.3223041069962657, -0.0033273209603336767]",1.0,{'r_2111': 0.017601392576518136}
"[0.3196850829753424, -0.2626352925546699, -0.12990621380964312, -0.28483292513311687, -0.0029404855272277164]",1.0,{'r_2111': 0.08374770317249884}
"[0.311577657923507, -0.25597468790419237, -0.12661170634489968, -0.3029700349571334, -0.0028659128702675407]",1.0,{'r_2111': 0.08374770317233102}
"[0.311577657923507, -0.25597468790419237, -0.12661170634489968, -0.3029700349571334, -0.0028659128702675407]",1.0,{'r_2111': 0.08374770317230128}
"[0.31157766048995555, -0.255974686949915, -0.1266117058728894, -0.30297003382765675, -0.002865912859583376]",1.0,{'r_2111': 0.08374770317233196}
"[0.31157765908507307, -0.25597468513045507, -0.12661170681690997, -0.30297003608661016, -0.0028659128809517057]",1.0,{'r_2111': 0.08374770317233196}
"[0.31157765908507307, -0.25597468885846975, -0.12661170308889536, -0.30297003608661016, -0.0028659128809517057]",1.0,{'r_2111': 0.08374770317233196}
"[0.31157765908507307, -0.25597468885846975, -0.12661170681690997, -0.30297003235859554, -0.0028659128809517057]",1.0,{'r_2111': 0.08374770317233196}
"[0.31157765908507307, -0.25597468885846975, -0.12661170681690997, -0.30297003608661016, -0.002865909152937088]",1.0,{'r_2111': 0.08374770317233196}
"[0.2983859591238272, -0.28747552747631355, -0.12125116956653585, -0.29014276912196835, -0.002744574711355079]",1.0,{'r_2111': 0.08374770317157602}
"[0.25515599685875423, -0.24582626140017197, -0.2485637243920493, -0.24810707482369437, -0.0023469425253301464]",1.0,{'r_2111': 0.08374770317269334}
"[0.32247130144153047, -0.3106801933646168, -0.31413985437398495, -0.04974253746227884, -0.002966113357588986]",1.0,{'r_2111': 0.08374770317265097}
"[0.2973647292937252, -0.3221927901095201, -0.32578065266802336, -0.05158580197383197, -0.003076025954899357]",1.0,{'r_2111': 0.08374770317233125}
"[0.34794455137387453, -0.20690215640750118, -0.3811938399960581, -0.06036021409693541, -0.0035992381256307764]",1.0,{'r_2111': 0.08374770317232544}
"[0.3752557524566573, -0.22314252107421148, -0.332621906909592, -0.06509806654524078, -0.003881753014298469]",1.0,{'r_2111': 0.08374770317232544}
"[0.38470793041652657, -0.2035745461872441, -0.3410001967475969, -0.0667377975974652, -0.003979529051167207]",1.0,{'r_2111': 0.08374770317233857}
"[0.38225281459449795, -0.2022753811589447, -0.3388240134351202, -0.07269365818172445, -0.003954132629712715]",1.0,{'r_2111': 0.0837477031722719}
"[0.38225281459449795, -0.2022753811589447, -0.3388240134351202, -0.07269365818172445, -0.003954132629712715]",1.0,{'r_2111': 0.08374770317238216}
"[0.38225281777193265, -0.20227538011852425, -0.3388240116923504, -0.0726936578078185, -0.003954132609374301]",1.0,{'r_2111': 0.08374770317233099}
"[0.38225281656064747, -0.2022753770557809, -0.33882401517789007, -0.07269365855563041, -0.003954132650051129]",1.0,{'r_2111': 0.08374770317233099}
"[0.38225281656064747, -0.20227538219936514, -0.3388240100343058, -0.07269365855563041, -0.003954132650051129]",1.0,{'r_2111': 0.08374770317233099}
"[0.38225281656064747, -0.20227538219936514, -0.33882401517789007, -0.07269365341204617, -0.003954132650051129]",1.0,{'r_2111': 0.08374770317233099}
"[0.38225281656064747, -0.20227538219936514, -0.33882401517789007, -0.07269365855563041, -0.003954127506466892]",1.0,{'r_2111': 0.08374770317233099}
"[0.3482308109771063, -0.184272076835864, -0.3976712761570586, -0.06622363675299105, -0.0036021992769800686]",1.0,{'r_2111': 0.08374770317253856}
"[0.42313481272294784, 0.008810044601056666, -0.48320985868500627, -0.08046825625993102, -0.004377027731058254]",1.0,{'r_2111': 0.08374770317236573}
"[0.5604429215306901, 0.011668922023357084, -0.31551040493925836, -0.10658036935931411, -0.005797382147380328]",1.0,{'r_2111': 0.0837477031723311}
"[0.5361445923027802, 0.011163009113824845, -0.30183126760069273, -0.14531509771433412, -0.005546033268368139]",1.0,{'r_2111': 0.0837477031723311}
"[0.37602209385670954, -0.30648455447629536, -0.21168771794781516, -0.1019159534498823, -0.0038896802692976523]",1.0,{'r_2111': 0.08374770317251995}
"[0.4700172695571527, -0.13312477796855499, -0.26460382199385324, -0.1273921371840497, -0.004861993296389361]",1.0,{'r_2111': 0.08374770316885127}
"[0.4700172695571527, -0.13312477796855499, -0.26460382199385324, -0.1273921371840497, -0.004861993296389361]",1.0,{'r_2111': 0.08374770317468853}
"[0.47001727290905, -0.13312477712660192, -0.2646038203203557, -0.12739213637835298, -0.004861993265639488]",1.0,{'r_2111': 0.08374770317468853}
"[0.47001727252979597, -0.1331247724859675, -0.26460382366735086, -0.12739213798974644, -0.004861993327139234]",1.0,{'r_2111': 0.08374770317468853}
"[0.47001727252979597, -0.13312477881050802, -0.2646038173428103, -0.12739213798974644, -0.004861993327139234]",1.0,{'r_2111': 0.08374770317468853}
"[0.47001727252979597, -0.13312477881050802, -0.26460382366735086, -0.1273921316652059, -0.004861993327139234]",1.0,{'r_2111': 0.08374770317468853}
"[0.47001727252979597, -0.13312477881050802, -0.26460382366735086, -0.12739213798974644, -0.004861987002598696]",1.0,{'r_2111': 0.08374770317468853}
"[0.512631731972629, -0.12242057852686884, -0.24332775207752524, -0.11714888371516649, -0.004471053707810398]",1.0,{'r_2111': 0.08374770317235279}
"[0.4011337352113136, -0.31329512138180193, -0.19040368354848877, -0.09166886552198379, -0.0034985943364117342]",1.0,{'r_2111': 0.08374770317232749}
"[0.45677137035017934, -0.21804849380880215, -0.21681285770779066, -0.10438342539518697, -0.003983852738040898]",1.0,{'r_2111': 0.08374770317261127}
"[0.5781607563719288, -0.27599602402753215, 0.008676769252651978, -0.1321238678617424, -0.005042582486144647]",1.0,{'r_2111': 0.08374770317236123}
"[0.4179721879386586, -0.19952696677141535, 0.006272733299174005, -0.37258265661979073, -0.003645455370961202]",1.0,{'r_2111': 0.08374770317236123}
"[0.40992381390280497, -0.19568492247957994, -0.025407711565260133, -0.36540829271166353, -0.003575259340691329]",1.0,{'r_2111': 0.08374770317257868}
"[0.5312608882210808, -0.2536074807125608, -0.03292837097047891, -0.17756972725749037, -0.004633532838389202]",1.0,{'r_2111': 0.08374770317232712}
"[0.5051564509383738, -0.24114603150470684, -0.03131037760059457, -0.16884452668038413, 0.0535426132759407]",1.0,{'r_2111': 0.0837471143408851}
"[0.3699961427024909, -0.17662468987383, -0.02293293279192773, -0.39122955167044443, 0.039216682961307]",1.0,{'r_2111': 0.08374711434086644}
"[0.3725576581470854, -0.17784747794860276, -0.0230916994782702, -0.3939380678502778, 0.032565096575763904]",1.0,{'r_2111': 0.08374711434049213}
"[0.307144961879015, -0.1466214843266936, -0.19461469611079737, -0.32477145533483376, 0.026847402348660312]",1.0,{'r_2111': 0.08374711434092097}
"[0.40221839180869784, -0.19200659281436241, -0.2548555887524441, -0.1157616987201949, 0.035157727904300655]",1.0,{'r_2111': 0.08374711434088056}
"[0.40221839180869784, -0.19200659281436241, -0.2548555887524441, -0.1157616987201949, 0.035157727904300655]",1.0,{'r_2111': 0.08374711434038738}
